"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"26";5108;"E.ON SE";"Investor";"public";"Germany";"Renewable power generation, Thermal power generation";"Power generation";"CCGT generation, Hydro generation, Other renewable generation, Wind generation";"Renewable power generation";"Power generation";"Wind generation";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;30;2016;2016;83428908;2030;"No, but we anticipate setting one in the next 2 years";55.15;"Underway";"The target refers to our total carbon footprint including scope 1, 2 and 3 emissions as communicated in our Sustainability report (https://www.eon.com/content/dam/eon/eon-com/Documents/en/sustainability-report/EON_Sustainability_Report_2018.pdf Page 43). The calculation of our emission reduction targets is based on the core policy scenario EUCO30. Moreover, we assume an improvement of energy efficiency and gas pipelines leading to a reduction on Scope 1 emissions by 1% annually and a 1% reduction of transmission and distribution losses of Scope 2 emissions. Scope 3 emissions will be reduced by increasing the share of renewable energy purchased and increasing the share of own generation of electricity from renewable energy sources. Under 2018 we released a new energy efficiency project: ''All E.ON premises carbon-neutral by 2030\". We updated the target to 2030 in order to be in line with the SDG timeframe and our climate strategy.Our direct and indirect carbon emissions totalled 69.06 million tonnes of CO2e in 2018, what represents a decline compared to previous year. This was mainly due to the lower Scope 3 emissions. Lower purchasing volumes, the purchase of less carbon-intensive materials and lower sales volumes of electricity and gas led to reductions and update emissions factors (e.g. for national grid factors and natural gas)2016 marked the starting point of measures and initiatives that will help us achieve our new climate-protection targets for 2030. However, year-on-year comparisons can be affected by fluctuations. A period of several years is necessary to determine whether our measures are effective and where we stand with regard to our targets. We will therefore assess the trend every three years, for the first time after year-end 2019. If These findings indicate that corrections are necessary, we will work with our units to define measures to ensure that we meet our targets.";NA;NA;"annual";14;0.142857142857143;2.14285714285714;2018;"2018-12-31";84261601.64;"DWH 2017 S1, DWH 2017 S2M, DWH 2017 S3.01, DWH 2017 S3.02, DWH 2017 S3.03, DWH 2017 S3.04, DWH 2017 S3.05, DWH 2017 S3.06, DWH 2017 S3.07, DWH 2017 S3.08, DWH 2017 S3.09, DWH 2017 S3.10, DWH 2017 S3.11, DWH 2017 S3.12, DWH 2017 S3.13, DWH 2017 S3.14, DWH 2017 S3.15, DWH 2017 S3.16, DWH 2017 S3.17: upstream completeness: 1 downstream completeness: 1";9570000;"C5.1 2019 S1, C5.1 2019 S2M";70343946;"C6 2019 S1, C6 2019 S2M, C6 2019 S3.01, C6 2019 S3.02, C6 2019 S3.03, C6 2019 S3.04, C6 2019 S3.05, C6 2019 S3.06, C6 2019 S3.07, C6 2019 S3.08, C6 2019 S3.09, C6 2019 S3.10, C6 2019 S3.11, C6 2019 S3.12, C6 2019 S3.13, C6 2019 S3.14, C6 2019 S3.15, C6 2019 S3.16, C6 2019 S3.17: upstream completeness: 1 downstream completeness: 1";9121139;"C6 2019 S1, C6 2019 S2M";"-0ma-0fa-0fa-0zb-7f-0sa-0vo-0reb-0rca-5aa";"Base year emissions check: Base yr emissions for target scope, Scope 1+2 (market-based) +3 (upstream & downstream), has been calculated from the following scopes/categories: S1, S2M, S3.01, S3.02, S3.03, S3.04, S3.05, S3.06, S3.07, S3.08, S3.09, S3.10, S3.11, S3.12, S3.13, S3.14, S3.15, S3.16, S3.17 (upstream completeness: 1 downstream completeness: 1). -0vo: stated base year emissions are 101% of calculated base year emissions (DWH 2017 | TOTAL 84261601.64).; Organizational changes: Other: 6.32% decreased in 2018,  Divestment: 3.48% decreased in 2018";"5108-abs-S12M3-2016-2030-1";"absolute"
"27";5108;"E.ON SE";"Investor";"public";"Germany";"Renewable power generation, Thermal power generation";"Power generation";"CCGT generation, Hydro generation, Other renewable generation, Wind generation";"Renewable power generation";"Power generation";"Wind generation";"Abs 2";"Scope 1+2 (location-based)";100;100;2019;2019;7750000;2050;"No, but we anticipate setting one in the next 2 years";0;"Underway";"New target adopted in 2019: \"We combat global warming by reducing CO2 and making E.ON carbon-neutral until 2050\"";NA;NA;NA;31;-0.032258064516129;3.2258064516129;2018;"2018-12-31";NA;NA;NA;NA;7763935;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cb-0cd-5ad";NA;"5108-abs-S12L-2019-2050-1";"absolute"
"28";5369;"EDF";"Investor";"public";"France";"Energy utility networks, Nuclear power generation";"Infrastructure, Power generation";"Electricity networks, Nuclear generation";"Nuclear power generation";"Power generation";"Nuclear generation";"Abs 1";"Scope 1 +2 (market-based)";100;50;2015;2018;59285268;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";79;"New";"The EDF group has made a commitment to reduce its direct CO2 emissions significantly, with a target of 30 million tonnes in 2030 compared to 2015. This target represents around 50% reduction in direct emissions compared with the baseline. The results are consistent with the Sectoral Decarbonisation Approach (SDA) developed by the CDP initiative, United Nations Global Compact, WRI and WWF ''Science based targets (SBTi)\".";NA;NA;NA;12;0;3.33333333333333;2018;"2018-12-31";59285268;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;36282674;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0e-0zb-7f-0vk-0vo-0rba-0rca-0rea-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 59285268). -0vo: stated base year emissions are 102% of calculated base year emissions (DWH 2016 | TOTAL 60390235).; Organizational changes: Divestment: 22.0% decreased in 2018, Divestment: 4.0% decreased in 2017,  Other: 10.0% increased in 2017";"5369-abs-S12M-2015-2030-1";"absolute"
"29";5369;"EDF";"Investor";"public";"France";"Energy utility networks, Nuclear power generation";"Infrastructure, Power generation";"Electricity networks, Nuclear generation";"Nuclear power generation";"Power generation";"Nuclear generation";"Abs 2";"Scope 1 +2 (market-based)";100;50;2015;2018;59285268;2035;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";79;"New";"The EDF Group has engaged in a long-term carbon neutrality initiative. In 2035, the Group's ambition is to at least not exceed the 2030 target.";NA;NA;NA;17;0;2.5;2018;"2018-12-31";59285268;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;36282674;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0zb-7f-0vk-0vo-0rba-0rca-0rea-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 59285268). -0vo: stated base year emissions are 102% of calculated base year emissions (DWH 2016 | TOTAL 60390235).; Organizational changes: Divestment: 22.0% decreased in 2018, Divestment: 4.0% decreased in 2017,  Other: 10.0% increased in 2017";"5369-abs-S12M-2015-2035-1";"absolute"
"30";5574;"ENEL SpA";"Investor";"public";"Italy";"Construction, Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, Electricity networks, Other renewable generation, Utility line construction";"Thermal power generation";"Power generation";"CCGT generation";"Abs 1";"Scope 1";99.8;100;2010;2015;128900000;2050;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";26.3;"Underway";"The Enel Group aims to fully decarbonize its energy generation mix by 2050. This objective was verified by Science Based Targets Initiative's (SBTI) official target quality-check on 4th December 2015. The Group strategy for the period 2019-2021 works towards this target, envisaging additional capacity from renewable sources of 11.6 GW (including managed capacity), which will bring total renewable capacity to a value of 53.9 GW by 2021 and consequently an increase in emission-free production to 62%, compared to the current figure of 51%, up over 2017 (equal to 45%).";NA;NA;NA;35;0.0857142857142857;2.5;2018;"2018-12-31";116404742;"DWH 2011 S1";NA;NA;105509815;"C5.1 2019 S1";NA;NA;"-0fa-0fa-0fa-0cd-0vo-0rca-5aa";"Base year emissions check: -0vo: stated base year emissions are 90% of calculated base year emissions (DWH 2011 | TOTAL 116171932.516).; Organizational changes: Divestment: 1.1% decrease in 2015";"5574-abs-S1-2010-2050-1";"absolute"
"31";5634;"Eni SpA";"Investor";"public";"Italy";"Chemicals, Energy utility networks, Oil & gas extraction & production, Oil & gas processing, Thermal power generation";"Fossil Fuels, Infrastructure, Manufacturing, Power generation";"CCGT generation, Electricity networks, Oil & gas extraction, Oil & gas refining, Other base chemicals";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Abs 1";"Scope 1";12.42;100;2014;2016;5327942;2025;"No, but we anticipate setting one in the next 2 years";9.37;"Underway";"This target refers to the commitment of Eni in the Global Gas Flaring Reduction (GGFR) \"Zero Gas Flaring @2030\" initiative. The target refers to routine flaring emissions and Eni is committed to anticipate this achievement in 2025. Despite this target refers to 2014 as base-year, Eni has been strongly committed for many years to implement flaring down projects and, compared with 2007, Eni has already reduced the total volume of flared gas by more than 70%.";NA;NA;"Flaring (breakdown matches)";9;0.222222222222222;9.09090909090909;2018;"2018-12-31";42883588;"C5.1 2019 S1";NA;NA;43347351;"C6 2019 S1";NA;NA;"-0fa-0cd-0za-7f-0zb-7f-0vk-0vo-0td-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 5326141.6296). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2015 | TOTAL 5331396.20868).; Found keyword(s): Flaring";"5634-abs-S1-2014-2025-1";"absolute"
"32";5634;"Eni SpA";"Investor";"public";"Italy";"Chemicals, Energy utility networks, Oil & gas extraction & production, Oil & gas processing, Thermal power generation";"Fossil Fuels, Infrastructure, Manufacturing, Power generation";"CCGT generation, Electricity networks, Oil & gas extraction, Oil & gas refining, Other base chemicals";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Abs 2";"Scope 1";6.75;80;2014;2016;2894206;2025;"No, but we anticipate setting one in the next 2 years";66.45;"Underway";"This target refers to the engagement of Eni in reducing methane emissions associated with its industrial operation. Eni is committed to achieve a reduction of upstream fugitive methane emissions by 80% by 2025 compared to the estimated 2014 value, thanks to the start of specific campaigns to identify fugitive methane emissions from plants and related maintenance and leakage elimination (Leak Detection and Repair campaigns - LDAR).";NA;NA;NA;9;0.222222222222222;7.27272727272727;2018;"2018-12-31";42883588;"C5.1 2019 S1";NA;NA;43347351;"C6 2019 S1";NA;NA;"-0e-0za-7f-0zb-7f-0vk-0vo-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 2894642.19). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2015 | TOTAL 2897497.9395).";"5634-abs-S1-2014-2025-2";"absolute"
"33";6383;"FirstEnergy Corporation";"Investor";"public";"United States of America";"Energy utility networks, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, Electricity networks";"Thermal power generation";"Power generation";"Coal generation";"Abs 1";"Scope 1";99.72;62;2005;2015;86403130;2045;"No, and we do not anticipate setting one in the next 2 years";62;"Underway";"FirstEnergy's Scope 1 stationary emissions continue to decrease through the use of innovative technology and changes to fleet operations.";"% achieved = % reduction";NA;NA;30;0.1;1.55;2018;"2018-12-31";86403130;"C5.1 2019 S1";NA;NA;32874709;"C6 2019 S1";NA;NA;"-0ha-0za-7gb-0zb-7gb-0vk-0vo-0reb-0rca-2ea-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 86161201.236). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2016 | TOTAL 86161201.236).; Organizational changes: Other: 15.48% decrease in 2016, Divestment: 2% decrease in 2015";"6383-abs-S1-2005-2045-1";"absolute"
"34";6595;"Ford Motor Company";"Investor";"public";"United States of America";"Financial services, Transportation equipment";"Manufacturing, Services";"Automobiles, Banks";"Transportation equipment";"Manufacturing";"Automobiles";"Abs 1";"Scope 1+2 (location-based)";100;16.2;2017;2018;4168442;2023;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"New";"An original goal was set in 2010, aiming to reduce the company's global carbon dioxide emissions from manufacturing operations by 30 percent per vehicle produced by 2025. Ford achieved that goal in 2017, eight years ahead of schedule. A new goal has been developed using science-based methodology and 2DS. With 2017 as the baseline year, an absolute target has been set for an absolute tCO2e reduction of 16.2% by 2023.Our connection to other frameworks includes our TCFD Metrics & Targets, SASB, UNGC and UN SDG 7-Affordable and Clean Energy, 12-Responsible Consumption and production, 13-Climate Action.";NA;NA;NA;5;0;2.7;2018;"2018-12-31";4872184;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;4792771;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cb-0fa-0da-0db-0wbkq-0wbmq-0wbnq-0rce-2ak-2am-2bn-2fakq-5ab";"Base year emissions check: -0wbkq: stated base year emissions are 14% lower than calculated base year emissions (C5.1 2019 | TOTAL 4872184). -0wbmq: stated base year emissions are 14% lower than calculated base year emissions (C6 2018 | TOTAL 4873571). -0wbnq: stated base year emissions are 14% lower than calculated base year emissions (CCDS 2018 | TOTAL 4873571).; Organizational changes: Change in boundary: 2.6% increased in 2018";"6595-abs-S12L-2017-2023-1";"absolute"
"35";6595;"Ford Motor Company";"Investor";"public";"United States of America";"Financial services, Transportation equipment";"Manufacturing, Services";"Automobiles, Banks";"Transportation equipment";"Manufacturing";"Automobiles";"Abs 2";"Scope 1+2 (location-based)";100;75;2017;2018;4168442;2035;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"New";"An original goal was set in 2010, aiming to reduce the company's global carbon dioxide emissions from manufacturing operations by 30 percent per vehicle produced by 2025. Ford achieved that goal in 2017, eight years ahead of schedule. A new goal has been developed using science-based methodology and 2DS. With 2017 as the baseline year, our goal of 100% renewable energy at manufacturing locations gives us 75% reduction in absolute tCO2e by 2035.Our connection to other frameworks includes our TCFD Metrics & Targets, SASB, UNGC and UN SDG 7-Affordable and Clean Energy, 12-Responsible Consumption and production, 13-Climate Action";NA;NA;NA;17;0;4.16666666666667;2018;"2018-12-31";4872184;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;4792771;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cb-0fb-0e-0wbkq-0wbmq-0wbnq-0rce-2ak-2am-2bn-2fakq-5ab";"Base year emissions check: -0wbkq: stated base year emissions are 14% lower than calculated base year emissions (C5.1 2019 | TOTAL 4872184). -0wbmq: stated base year emissions are 14% lower than calculated base year emissions (C6 2018 | TOTAL 4873571). -0wbnq: stated base year emissions are 14% lower than calculated base year emissions (CCDS 2018 | TOTAL 4873571).; Organizational changes: Change in boundary: 2.6% increased in 2018";"6595-abs-S12L-2017-2035-1";"absolute"
"36";6612;"Formosa Chemicals & Fibre Corporation";"Investor";"public";"Taiwan, Greater China";"Chemicals";"Manufacturing";"Other base chemicals";"Chemicals";"Manufacturing";"Other base chemicals";"Abs 1";"Scope 1+2 (location-based)";100;20;2005;2016;25671446;2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";98;"Underway";"Utilizing the energy- and water-saving schemes available in the plant, FCFC divides its energy-saving processes into 12 categories, including ''wastewater recovery/water consumption reduction\", ''rainwater storage and utilization\", ''improvement of cooling water and refrigeration systems\", ''optimization of distillation towers\", \"high and low-end energy recovery\", \"improvement of steam piping systems, equipment insulation and decanters\", \"improvement of combustion equipment (including pumps, windmills, compressors, mixers), delivery systems and air compressor\", \"improvement of power and lighting systems\", \"recycling and improvement of Flare systems\", and \"process and equipment upgrades (for energy efficiency improvement).\"From 2000 to 2017, the number of improvement cases has been accumulated to a total of 3,058 cases, and the investment amount reaches NT$ 7.34 billion dollars, and the accumulated benefit is NT$ 8.8 billion dollars. Furthermore, the average unit production steam consumption amount in 2017 for the Mailiao facility site was statistically calculated to be 0.903 m3/ton, which are approximately 2.5% lower than the 0.926 m3/ton in 2016Based on the calculation of emission intensity target, the absolute target is estimated to be about 3% per year since 2016. Since the FCFC has started to promote product transition, the Changhua plant production line has been terminated, and some production lines were adjusted. In 2017, emissions decreased 15% compared with 2016, reduction was the results of the 2017 energy-saving and carbon-reduction program and the cumulative impact of energy-saving performance over the years. The absolute annual emission reduction target of 3% from 2016 to 2020 has reached with a progress of 117%, and the emission per unit of product has decreased by about 12%, a decrease of 5.8% comparing to the base year.";NA;NA;"annual";4;0.5;1.33333333333333;2018;"2018-12-31";9391076.73;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;9048380.61;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ma-0fa-0fa-0fa-0fa-0fb-0fa-0fa-0zb-7f-0wak-2ak-2fakz-5ac";"Base year emissions check: -0wak: stated base year emissions are 173% higher than calculated base year emissions (C5.1 2019 | TOTAL 9391076.73).";"6612-abs-S12L-2005-2020-1";"absolute"
"37";6612;"Formosa Chemicals & Fibre Corporation";"Investor";"public";"Taiwan, Greater China";"Chemicals";"Manufacturing";"Other base chemicals";"Chemicals";"Manufacturing";"Other base chemicals";"Abs 2";"Scope 2 (location-based)";100;5;2015;2015;2776463.62;2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";35;"Underway";"Since the beginning of 2015, the FCFC plant has set a target of 1% reduction of Scope 2 emission per year. Utilizing the energy- and water-saving schemes available in the plant, FCFC divides its energy-saving processes into 12 categories, including ''wastewater recovery/water consumption reduction\", ''rainwater storage and utilization\", ''improvement of cooling water and refrigeration systems\", ''optimization of distillation towers\", \"high and low-end energy recovery\", \"improvement of steam piping systems, equipment insulation and decanters\", \"improvement of combustion equipment (including pumps, windmills, compressors, mixers), delivery systems and air compressor\", \"improvement of power and lighting systems\", \"recycling and improvement of Flare systems\", and \"process and equipment upgrades (for energy efficiency improvement).\"The main sources of Scope 2 emission of FCFC is the use of electricity. In 2017, the energy-saving projects implemented in schemes ''improvement of cooling water and refrigeration systems\", ''improvement of combustion equipment (including pumps, windmills, compressors, mixers), and ''delivery systems and air compressor\" with a totaled emission reduction of 105,887.3822 ton CO2e.";NA;NA;NA;4;0.75;1.25;2018;"2018-12-31";3751398;"CCDS 2017 S2L";NA;NA;3468380.97;"C6 2019 S2L";NA;NA;"-0fa-0zb-7f-0wbnq-0wboq-2bn-2bo-2fbnq-5ab";"Base year emissions check: -0wbnq: stated base year emissions are 26% lower than calculated base year emissions (CCDS 2017 | TOTAL 3751398). -0wboq: stated base year emissions are 26% lower than calculated base year emissions (DWH 2017 | TOTAL 3751398).";"6612-abs-S2L-2015-2019-1";"absolute"
"38";7047;"PJSC Gazprom";"Investor";"public";"Russian Federation";"Energy utility networks, Financial services, Oil & gas extraction & production, Oil & gas processing, Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Infrastructure, Power generation, Services";"Banks, CCGT generation, Gas utilities, Natural gas extraction, Oil & gas extraction, Oil & gas pipelines & storage, Oil & gas refining";"Energy utility networks";"Infrastructure";"Gas utilities";"Abs 1";"Scope 1";21.9;3.8;2014;2018;26280561;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";100;"Expired";"Environmental Management System of PJSC Gazprom sets a methane emissions reduction target (during gas transmission system repairs) for the perion of 2017-2019 for all the subsidiaries transporting gas. Target fulfillement is estimated annually: In 2018, the reduction of methane emissions into the atmosphere during gas transmission system repairs was 3.8 % compared to the level of the base 2014";NA;NA;"annual";0;NA;0.95;2018;"2018-12-31";110700000;"DWH 2016 S1";NA;NA;120089856;"C6 2019 S1";NA;NA;"-0ca-0ma-0da-0db-0vo-0rea-0rcd-0reb-5aa";"Base year emissions check: -0vo: stated base year emissions are 92% of calculated base year emissions (DWH 2016 | TOTAL 24243300).; Organizational changes: Other: 5.9% increased in 2018, Change in methodology: 1.5% increase in 2015,  Other: 19% decrease in 2015";"7047-abs-S1-2014-2018-1";"absolute"
"39";7084;"Naturgy Energy Group SA";"Investor";"public";"Spain";"Energy utility networks, Oil & gas retailing, Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Infrastructure, Power generation";"CCGT generation, Electricity networks, Gas utilities, Oil & gas marketing & retailing, Oil & gas pipelines & storage";"Oil & gas retailing";"Fossil Fuels";"Oil & gas marketing & retailing";"Abs 1";"Scope 1+2 (location-based)";100;26;2012;2016;26123101;2025;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";99.7;"Underway";"The reduction target set: reduce the combined scopes 1 and 2 emissions in 2025 by 26% from baseline year 2012. At the core of our target is SBTI tool v8. Our strategy to change our electricity generation mix by reducing our emitting sources and increasing the renewable installed capacity, will pay off in the medium term. At the foundation of our target is the 2030 Climate Energy Framework.Progress in time: 6 year/13 years =46.2% - Progress in emissions reduction: (26.1 MtCO2eq-19.40 MtCO2eq)/ (26.12 MtCO2eq-19,38 MtCO2eq) = 99.7 %. - Explanation: The progress made in 2018 in emissions reductions (99.7%) is higher tan the progress in time (46.2%) due to the decrease in thermal generation in Spain in the last years that had been replaced by our own new developments in renewable generation. Therefore, the progress expected in the next years should be much closer to the level of completion in time.";NA;NA;"Spain (breakdown matches)";9;0.222222222222222;2;2018;"2018-12-31";26123101;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;19398975;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0e-0fa-0fa-0fa-0za-7f-0zb-7f-0vk-0vo-0ta-0rec-0rca-0rec-0rca-0rec-0rcb-0rec-0rec-0rce-0rce-0rca-0rcd-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 26123101). -0vo: stated base year emissions are 103% of calculated base year emissions (DWH 2013 | TOTAL 27018947).; Found keyword(s): Spain; Organizational changes: Other: 0.96% increased in 2018,  Divestment: 1.71% decreased in 2018, Other: 0.05% increased in 2017,  Divestment: 1.85% decreased in 2017, Other: 0.51% increase in 2016, Acquisitions: 4.9% increase in 2015,  Other: 2.3% increase in 2015, Other: 0.48% increase in 2014,  Change in boundary: 0.44% increase in 2014, Change in boundary: 0.1% increase in 2013,  Divestment: 0.9% decrease in 2013,  Change in methodology: 0.4% decrease in 2013";"7084-abs-S12L-2012-2025-1";"absolute"
"40";7084;"Naturgy Energy Group SA";"Investor";"public";"Spain";"Energy utility networks, Oil & gas retailing, Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Infrastructure, Power generation";"CCGT generation, Electricity networks, Gas utilities, Oil & gas marketing & retailing, Oil & gas pipelines & storage";"Oil & gas retailing";"Fossil Fuels";"Oil & gas marketing & retailing";"Abs 2";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;32;2015;2015;158903771;2050;"No, but we are reporting another target that is science-based";50;"Underway";"We wanted to introduce a target of climate neutrality following the UN climate summit in Paris, where it was first mentioned. This is an emissions neutrality target by 2050. This exercise is to add all the emissions of the company (scope1, 2 and 3) and to face them against all the emissions avoided by our activity, with the aim that net emissions will be zero, i.e. our gross emissions less the emissions avoided by the activity of the company will be 0. The first year in which we assess our level of neutrality was 2015, resulting 32% (out of the total Scope 1, 2 and 3) emissions un-neutralized. It means, our overall scope 1+2+3 was 159MtCO2, and our overall avoided emissions were 108.5 MtCO2, so we have left 50.5 MtCO2 (32%) to neutralize, or through reducing our emissions or increasing our neutralization activity. Our goal is to be neutral by 2050, and year by year we will be assessing this neutrality performance in order to track this progress. As a gas distribution company, out of our overall scope 3 emissions, 73 % are due to the final use of natural gas from our clients, so the more natural gas we distribute or commercialize, the more our scope 3 increases. On the other hand, our clients can use the natural gas we have distributed or commercialized to reduce their emissions by displacing other fossil fuels as coal, fuel oil and gasoil, and even, by this way they could meet your eligibility criteria for their scope 1 emissions.- Progress in time: 4 year/35 years =11.4% - Progress in emissions reduction: (84%-68%)/ (100%-68%) = 50%. - Explanation: The progress made in 2018 in emissions neutrality is higher than the progress in time due to an increase in natural gas commercialization that increased also the emissions avoided by displacing other more carbon intensive fossil fuels.";NA;"Likely inclusion of avoided emissions";NA;35;0.0857142857142857;0.914285714285714;2018;"2018-12-31";159036735;"DWH 2016 S1, DWH 2016 S2L, DWH 2016 S3.01, DWH 2016 S3.02, DWH 2016 S3.03, DWH 2016 S3.04, DWH 2016 S3.05, DWH 2016 S3.06, DWH 2016 S3.07, DWH 2016 S3.08, DWH 2016 S3.09, DWH 2016 S3.10, DWH 2016 S3.11, DWH 2016 S3.12, DWH 2016 S3.13, DWH 2016 S3.14, DWH 2016 S3.15, DWH 2016 S3.16, DWH 2016 S3.17: upstream completeness: 1 downstream completeness: 1";24109635;"DWH 2016 S1, DWH 2016 S2L";150789971;"C6 2019 S1, C6 2019 S2L, C6 2019 S3.01, C6 2019 S3.02, C6 2019 S3.03, C6 2019 S3.04, C6 2019 S3.05, C6 2019 S3.06, C6 2019 S3.07, C6 2019 S3.08, C6 2019 S3.09, C6 2019 S3.10, C6 2019 S3.11, C6 2019 S3.12, C6 2019 S3.13, C6 2019 S3.14, C6 2019 S3.15, C6 2019 S3.16, C6 2019 S3.17: upstream completeness: 1 downstream completeness: 1";19398975;"C6 2019 S1, C6 2019 S2L";"-9cd-0e-0e-0fa-0fb-0fb-0fb-0fb-0fb-0za-7f-0zb-7f-0sa-0vo-0rec-0rca-0rec-0rca-0rec-5aa";"Base year emissions check: Base yr emissions for target scope, Scope 1+2 (location-based) +3 (upstream & downstream), has been calculated from the following scopes/categories: S1, S2L, S3.01, S3.02, S3.03, S3.04, S3.05, S3.06, S3.07, S3.08, S3.09, S3.10, S3.11, S3.12, S3.13, S3.14, S3.15, S3.16, S3.17 (upstream completeness: 1 downstream completeness: 1). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2016 | TOTAL 159036735).; Organizational changes: Other: 0.96% increased in 2018,  Divestment: 1.71% decreased in 2018, Other: 0.05% increased in 2017,  Divestment: 1.85% decreased in 2017, Other: 0.51% increase in 2016";"7084-abs-S12L3-2015-2050-1";"absolute"
