"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S12L";13146;"Next";"United Kingdom of Great Britain and Northern Ireland";"Central Europe";"Discretionary retail";"Retail";"Discretionary delivery retail";2016;50;2030;931.336437770472;969.22;NA;2020;594.595529041987;NA;465.668218885236;0.00559993528891765;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"13146-abs-S12L-2016-2030-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";72.3134830920198;"Scope 1+2";"S1";"S2L";"absolute";931.336437770472;931.336437770472;NA;NA;0.4;1;465.668218885236;798.288375231833;594.595529041987
"S12L";13146;"Next";"United Kingdom of Great Britain and Northern Ireland";"China";"Discretionary retail";"Retail";"Discretionary delivery retail";2016;50;2030;158.915849939622;165.38;NA;2020;101.457056801308;NA;79.4579249698111;0.000955528464209571;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"13146-abs-S12L-2016-2030-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";72.3134830920198;"Scope 1+2";"S1";"S2L";"absolute";158.915849939622;158.915849939622;NA;NA;0.4;1;79.4579249698111;136.213585662533;101.457056801308
"S12L";13146;"Next";"United Kingdom of Great Britain and Northern Ireland";"Hong Kong";"Discretionary retail";"Retail";"Discretionary delivery retail";2016;50;2030;263.290258093219;274.000000000001;NA;2020;168.093079958632;NA;131.645129046609;0.00158311040750649;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"13146-abs-S12L-2016-2030-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";72.3134830920198;"Scope 1+2";"S1";"S2L";"absolute";263.290258093219;263.290258093218;NA;NA;0.4;1;131.645129046609;225.677364079901;168.093079958632
"S12L";13146;"Next";"United Kingdom of Great Britain and Northern Ireland";"India";"Discretionary retail";"Retail";"Discretionary delivery retail";2016;50;2030;3340.13480705119;3475.99999999999;NA;2020;2132.45089757738;NA;1670.0674035256;0.0200835466295348;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"13146-abs-S12L-2016-2030-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";72.3134830920198;"Scope 1+2";"S1";"S2L";"absolute";3340.13480705119;3340.1348070512;NA;NA;0.4;1;1670.0674035256;2862.97269175817;2132.45089757738
"S12L";13146;"Next";"United Kingdom of Great Britain and Northern Ireland";"Sri Lanka";"Discretionary retail";"Retail";"Discretionary delivery retail";2016;50;2030;152.785222762123;159;NA;2020;97.5430646475268;NA;76.3926113810616;0.000918666258370552;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"13146-abs-S12L-2016-2030-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";72.3134830920198;"Scope 1+2";"S1";"S2L";"absolute";152.785222762123;152.785222762123;NA;NA;0.4;1;76.3926113810616;130.958762367534;97.5430646475268
"S12L";13146;"Next";"United Kingdom of Great Britain and Northern Ireland";"Turkey";"Discretionary retail";"Retail";"Discretionary delivery retail";2016;50;2030;871.548409089596;907;NA;2020;556.42490336671;NA;435.774204544798;0.00524044211535906;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"13146-abs-S12L-2016-2030-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";72.3134830920198;"Scope 1+2";"S1";"S2L";"absolute";871.548409089596;871.548409089596;NA;NA;0.4;1;435.774204544798;747.041493505368;556.42490336671
"S12L";13146;"Next";"United Kingdom of Great Britain and Northern Ireland";"United Kingdom";"Discretionary retail";"Retail";"Discretionary delivery retail";2016;50;2030;160359.141792381;166882;NA;2020;102378.501349111;NA;80179.5708961907;0.964206682574808;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"13146-abs-S12L-2016-2030-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";72.3134830920198;"Scope 1+2";"S1";"S2L";"absolute";160359.141792381;160359.141792381;NA;NA;0.4;1;80179.5708961907;137450.692964898;102378.501349111
"S12L";13166;"Nidec Corporation";"Japan";"China";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;199610.416022215;NA;NA;2020;NA;NA;19961.0416022215;0.307168175575515;NA;"Scope 1+2 (location-based)";13263.16;195977.35;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";199610.416022215;199610.416022215;13263.16;195977.35;0.0633871519429961;1;179649.374419993;186303.054954067;186303.054954067
"S12L";13166;"Nidec Corporation";"Japan";"Indonesia";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;7246.55401466626;NA;NA;2020;NA;NA;724.655401466623;0.011151275671139;NA;"Scope 1+2 (location-based)";227.22;7368.94;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";7246.55401466626;7246.55401466623;227.22;7368.94;0.029912482096217;1;6521.89861319961;6763.45041368848;6763.45041368848
"S12L";13166;"Nidec Corporation";"Japan";"Japan";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;57453.3165599139;NA;NA;2020;NA;NA;5745.33165599139;0.0884113704091836;NA;"Scope 1+2 (location-based)";8323.36;51901.76;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";57453.3165599139;57453.3165599139;8323.36;51901.76;0.138204124790453;1;51707.9849039225;53623.0954559196;53623.0954559196
"S12L";13166;"Nidec Corporation";"Japan";"Malaysia";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;9611.92786327196;NA;NA;2020;NA;NA;961.192786327195;0.0147912038077017;NA;"Scope 1+2 (location-based)";7.29;10068.36;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";9611.92786327196;9611.92786327195;7.29;10068.36;0.000723526521862113;1;8650.73507694476;8971.13267238716;8971.13267238716
"S12L";13166;"Nidec Corporation";"Japan";"Philippines";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;92159.8968157919;NA;NA;2020;NA;NA;9215.98968157921;0.141819189250044;NA;"Scope 1+2 (location-based)";25931.85;70674.25;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";92159.8968157919;92159.8968157921;25931.85;70674.25;0.268428701707242;1;82943.9071342129;86015.9036947393;86015.9036947393
"S12L";13166;"Nidec Corporation";"Japan";"Singapore";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;801.015453065053;NA;NA;2020;NA;NA;80.1015453065055;0.00123263334764256;NA;"Scope 1+2 (location-based)";268.36;571.3;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";801.015453065053;801.015453065055;268.36;571.3;0.319605554629255;1;720.913907758549;747.614422860718;747.614422860718
"S12L";13166;"Nidec Corporation";"Japan";"South Korea";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;288.406011684048;NA;NA;2020;NA;NA;28.8406011684048;0.000443810248980897;NA;"Scope 1+2 (location-based)";40.5;261.82;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";288.406011684048;288.406011684048;40.5;261.82;0.133964011643292;1;259.565410515643;269.178944238445;269.178944238445
"S12L";13166;"Nidec Corporation";"Japan";"Taiwan";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;3237.18385752904;NA;NA;2020;NA;NA;323.718385752904;0.00498150286610815;NA;"Scope 1+2 (location-based)";72.11;3321.25;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";3237.18385752904;3237.18385752904;72.11;3321.25;0.021250324162482;1;2913.46547177614;3021.37160036044;3021.37160036044
"S12L";13166;"Nidec Corporation";"Japan";"Thailand";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;175984.962923318;NA;NA;2020;NA;NA;17598.4962923319;0.270812420850144;NA;"Scope 1+2 (location-based)";14626.3;169848.96;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";175984.962923318;175984.962923319;14626.3;169848.96;0.0792859703789007;1;158386.466630987;164252.632061764;164252.632061764
"S12L";13166;"Nidec Corporation";"Japan";"United States of America";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;2195.46119069011;NA;NA;2020;NA;NA;219.546119069011;0.00337846001190677;NA;"Scope 1+2 (location-based)";48.83;2252.55;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";2195.46119069011;2195.46119069011;48.83;2252.55;0.0212177041601126;1;1975.9150716211;2049.09711131077;2049.09711131077
"S12L";13166;"Nidec Corporation";"Japan";"Vietnam";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2018;10;2021;101248.339911759;NA;NA;2020;NA;NA;10124.833991176;0.155804834589812;NA;"Scope 1+2 (location-based)";5893.06;100239.95;NA;68705.56;612486.46;NA;"13166-abs-S12L-2018-2021-1";"Site/facility";2019;"No, but we anticipate setting one in the next 2 years";29.4126957031216;"Scope 1+2";"S1";"S2L";"absolute";101248.339911759;101248.33991176;5893.06;100239.95;0.055525231970713;1;91123.505920584;94498.4505843093;94498.4505843093
"S12M";13889;"OMRON Corporation";"Japan";"Brazil";"Powered machinery";"Manufacturing";"Industrial machinery";2016;100;2050;8.99297810821975;10;NA;2020;4.33967279061833;NA;8.99297810821974;0.0000359176050140977;100;"Scope 1+2 (market-based)";10;145;0;72485;NA;205930;"13889-abs-S12M-2016-2050-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";33.6642995790365;"Scope 1+2";"S1";"S2M";"absolute";8.99297810821975;8.99297810821974;10;0;1;1;0;7.9349806837233;4.33967279061833
"S12M";13889;"OMRON Corporation";"Japan";"China";"Powered machinery";"Manufacturing";"Industrial machinery";2016;100;2050;682.567038413878;758.999999999999;NA;2020;329.38116480793;NA;682.567038413879;0.00272614622057001;100;"Scope 1+2 (market-based)";759;87038;0;72485;NA;205930;"13889-abs-S12M-2016-2050-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";33.6642995790365;"Scope 1+2";"S1";"S2M";"absolute";682.567038413878;682.567038413879;759;0;1;1;0;602.265033894599;329.38116480793
"S12M";13889;"OMRON Corporation";"Japan";"Italy";"Powered machinery";"Manufacturing";"Industrial machinery";2016;100;2050;13.4894671623296;15;NA;2020;6.50950918592748;NA;13.4894671623296;0.0000538764075211465;100;"Scope 1+2 (market-based)";15;1756;0;72485;NA;205930;"13889-abs-S12M-2016-2050-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";33.6642995790365;"Scope 1+2";"S1";"S2M";"absolute";13.4894671623296;13.4894671623296;15;0;1;1;0;11.9024710255849;6.50950918592748
"S12M";13889;"OMRON Corporation";"Japan";"Japan";"Powered machinery";"Manufacturing";"Industrial machinery";2016;100;2050;124785.664931846;138759;NA;2020;60216.8656753408;NA;124785.664931846;0.498389095415118;100;"Scope 1+2 (market-based)";68189;0;70570;72485;NA;205930;"13889-abs-S12M-2016-2050-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";33.6642995790365;"Scope 1+2";"S1";"S2M";"absolute";124785.664931846;124785.664931846;68189;70570;0.491420376335949;1;0;110104.998469276;60216.8656753408
"S12M";13889;"OMRON Corporation";"Japan";"Mexico";"Powered machinery";"Manufacturing";"Industrial machinery";2016;100;2050;180.758859975217;201;NA;2020;87.2274230914283;NA;180.758859975217;0.000721943860783363;100;"Scope 1+2 (market-based)";201;3667;0;72485;NA;205930;"13889-abs-S12M-2016-2050-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";33.6642995790365;"Scope 1+2";"S1";"S2M";"absolute";180.758859975217;180.758859975217;201;0;1;1;0;159.493111742839;87.2274230914283
"S12M";13889;"OMRON Corporation";"Japan";"Netherlands";"Powered machinery";"Manufacturing";"Industrial machinery";2016;100;2050;152.880627839736;170;NA;2020;73.7744374405114;NA;152.880627839736;0.00061059928523966;100;"Scope 1+2 (market-based)";170;512;0;72485;NA;205930;"13889-abs-S12M-2016-2050-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";33.6642995790365;"Scope 1+2";"S1";"S2M";"absolute";152.880627839736;152.880627839736;170;0;1;1;0;134.894671623296;73.7744374405114
"S12M";13889;"OMRON Corporation";"Japan";"South Korea";"Powered machinery";"Manufacturing";"Industrial machinery";2016;100;2050;838.14555968608;931.999999999999;NA;2020;404.457504085627;NA;838.14555968608;0.0033475207873139;100;"Scope 1+2 (market-based)";932;7273;0;72485;NA;205930;"13889-abs-S12M-2016-2050-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";33.6642995790365;"Scope 1+2";"S1";"S2M";"absolute";838.14555968608;838.14555968608;932;0;1;1;0;739.540199723012;404.457504085627
"S12M";13889;"OMRON Corporation";"Japan";"United States of America";"Powered machinery";"Manufacturing";"Industrial machinery";2016;100;2050;231.119537381247;257;NA;2020;111.529590718891;NA;231.119537381247;0.00092308244886231;100;"Scope 1+2 (market-based)";257;7173;0;72485;NA;205930;"13889-abs-S12M-2016-2050-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";33.6642995790365;"Scope 1+2";"S1";"S2M";"absolute";231.119537381247;231.119537381247;257;0;1;1;0;203.929003571689;111.529590718891
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Americas";"Financial services";"Services";"Banks";2014;45;2020;15913.7366495257;96392.6072976797;12535.2716103266;2019;58580.0497625744;4758.96242866566;581.764505232981;0.0320680477935989;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2014-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";136.645559431298;"Scope 1+2+3";"S1";"S2L";"absolute";15913.7366495257;1292.81001162885;NA;NA;0.4;0.130043910645712;711.045506395866;808.006257268029;4758.96242866566
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Asia Pacific (or JAPA)";"Financial services";"Services";"Banks";2014;45;2020;13799.9390470815;83588.9228653846;10870.2304160774;2019;50798.9502341441;4126.83663738363;504.489604722092;0.0278084974419727;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2014-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";136.645559431298;"Scope 1+2+3";"S1";"S2L";"absolute";13799.9390470815;1121.08801049354;NA;NA;0.4;0.130043910645712;616.598405771446;700.680006558461;4126.83663738363
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Europe, Middle East and Africa (EMEA)";"Financial services";"Services";"Banks";2014;45;2020;11912.5034375031;72156.3571820022;9383.49486589636;2019;43851.111749205;3562.40382375044;435.489905421537;0.0240050930833172;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2014-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";136.645559431298;"Scope 1+2+3";"S1";"S2L";"absolute";11912.5034375031;967.755345381193;NA;NA;0.4;0.130043910645712;532.265439959656;604.847090863246;3562.40382375044
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"India";"Financial services";"Services";"Banks";2014;45;2020;80174.4865666648;485632.505370382;63153.5501350391;2019;295130.271173871;23975.9760835109;2930.96910782134;0.161561003783715;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2014-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";136.645559431298;"Scope 1+2+3";"S1";"S2L";"absolute";80174.4865666648;6513.26468404742;NA;NA;0.4;0.130043910645712;3582.29557622608;4070.79042752964;23975.9760835109
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Ireland";"Financial services";"Services";"Banks";2014;45;2020;16364.8321317114;99124.9806318443;12890.6001240455;2019;60240.5771657911;4893.86138412416;598.255373831993;0.0329770581536917;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2014-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";136.645559431298;"Scope 1+2+3";"S1";"S2L";"absolute";16364.8321317114;1329.45638629332;NA;NA;0.4;0.130043910645712;731.201012461325;830.910241433324;4893.86138412416
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"United Kingdom";"Financial services";"Services";"Banks";2014;45;2020;357454.899798836;2165174.05947947;281567.701923361;2019;1315827.09198069;106895.977704634;13067.6143199073;0.720313592166103;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2014-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";136.645559431298;"Scope 1+2+3";"S1";"S2L";"absolute";357454.899798836;29039.1429331273;NA;NA;0.4;0.130043910645712;15971.52861322;18149.4643332046;106895.977704634
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Americas";"Financial services";"Services";"Banks";2019;25;2025;6128.30013750013;58580.0497625744;4758.96242866566;2019;58580.0497625744;4758.96242866566;124.463662220129;0.0320680477935989;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2019-2025-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2L";"absolute";6128.30013750013;497.854648880516;NA;NA;0.4;0.0812386204510544;373.390986660387;497.854648880516;4758.96242866566
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Asia Pacific (or JAPA)";"Financial services";"Services";"Banks";2019;25;2025;5314.28728665331;50798.9502341441;4126.83663738363;2019;50798.9502341441;4126.83663738363;107.931341962073;0.0278084974419727;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2019-2025-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2L";"absolute";5314.28728665331;431.725367848292;NA;NA;0.4;0.0812386204510544;323.794025886219;431.725367848292;4126.83663738363
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Europe, Middle East and Africa (EMEA)";"Financial services";"Services";"Banks";2019;25;2025;4587.44530350117;43851.111749205;3562.40382375044;2019;43851.111749205;3562.40382375044;93.1694319627758;0.0240050930833172;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2019-2025-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2L";"absolute";4587.44530350117;372.677727851103;NA;NA;0.4;0.0812386204510544;279.508295888327;372.677727851103;3562.40382375044
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"India";"Financial services";"Services";"Banks";2019;25;2025;30874.7925060793;295130.271173871;23975.9760835109;2019;295130.271173871;23975.9760835109;627.056387476607;0.161561003783715;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2019-2025-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2L";"absolute";30874.7925060793;2508.22554990643;NA;NA;0.4;0.0812386204510544;1881.16916242982;2508.22554990643;23975.9760835109
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Ireland";"Financial services";"Services";"Banks";2019;25;2025;6302.01474434495;60240.5771657911;4893.86138412416;2019;60240.5771657911;4893.86138412416;127.991745973197;0.0329770581536917;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2019-2025-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2L";"absolute";6302.01474434495;511.966983892788;NA;NA;0.4;0.0812386204510544;383.975237919591;511.966983892788;4893.86138412416
"S12L3";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"United Kingdom";"Financial services";"Services";"Banks";2019;25;2025;137654.088403719;1315827.09198069;106895.977704634;2019;1315827.09198069;106895.977704634;2795.7070603414;0.720313592166103;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2019-2025-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2L";"absolute";137654.088403719;11182.8282413656;NA;NA;0.4;0.0812386204510544;8387.1211810242;11182.8282413656;106895.977704634
"S13";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Americas";"Financial services";"Services";"Banks";2011;50;2020;4325.10106093579;NA;NA;2019;NA;NA;2162.5505304679;0.0300598476605005;100;"Other, please specify: Scope 1 + 3 Business Travel";NA;NA;NA;NA;NA;NA;"15949-abs-S13-2011-2020-1";"Company-wide";2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";139.613435916682;"Scope 1+3";"S1";"";"absolute";4325.10106093579;4325.1010609358;NA;0;1;1;2162.5505304679;2402.83392274211;2402.83392274211
"S13";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Asia Pacific (or JAPA)";"Financial services";"Services";"Banks";2011;50;2020;445.230991566921;NA;NA;2019;NA;NA;222.61549578346;0.00309439608269859;100;"Other, please specify: Scope 1 + 3 Business Travel";NA;NA;NA;NA;NA;NA;"15949-abs-S13-2011-2020-1";"Company-wide";2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";139.613435916682;"Scope 1+3";"S1";"";"absolute";445.230991566921;445.23099156692;NA;0;1;1;222.61549578346;247.350550870511;247.350550870511
"S13";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Europe, Middle East and Africa (EMEA)";"Financial services";"Services";"Banks";2011;50;2020;3248.71844396082;NA;NA;2019;NA;NA;1624.35922198041;0.0225788900979325;100;"Other, please specify: Scope 1 + 3 Business Travel";NA;NA;NA;NA;NA;NA;"15949-abs-S13-2011-2020-1";"Company-wide";2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";139.613435916682;"Scope 1+3";"S1";"";"absolute";3248.71844396082;3248.71844396082;NA;0;1;1;1624.35922198041;1804.84357997823;1804.84357997823
"S13";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"India";"Financial services";"Services";"Banks";2011;50;2020;1824.95780059848;NA;NA;2019;NA;NA;912.478900299238;0.0126836235038085;100;"Other, please specify: Scope 1 + 3 Business Travel";NA;NA;NA;NA;NA;NA;"15949-abs-S13-2011-2020-1";"Company-wide";2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";139.613435916682;"Scope 1+3";"S1";"";"absolute";1824.95780059848;1824.95780059848;NA;0;1;1;912.478900299238;1013.86544477693;1013.86544477693
"S13";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"Ireland";"Financial services";"Services";"Banks";2011;50;2020;7945.6607725789;NA;NA;2019;NA;NA;3972.83038628944;0.0552230685527748;100;"Other, please specify: Scope 1 + 3 Business Travel";NA;NA;NA;NA;NA;NA;"15949-abs-S13-2011-2020-1";"Company-wide";2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";139.613435916682;"Scope 1+3";"S1";"";"absolute";7945.6607725789;7945.66077257888;NA;0;1;1;3972.83038628944;4414.25598476605;4414.25598476605
"S13";15949;"NatWest Group plc";"United Kingdom of Great Britain and Northern Ireland";"United Kingdom";"Financial services";"Services";"Banks";2011;50;2020;124199.876054135;NA;NA;2019;NA;NA;62099.9380270675;0.863200489662677;100;"Other, please specify: Scope 1 + 3 Business Travel";NA;NA;NA;NA;NA;NA;"15949-abs-S13-2011-2020-1";"Company-wide";2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";139.613435916682;"Scope 1+3";"S1";"";"absolute";124199.876054135;124199.876054135;NA;0;1;1;62099.9380270675;68999.9311411861;68999.9311411861
"S12M";15980;"Royal Bank of Canada";"Canada";"Canada";"Financial services";"Services";"Banks";2018;15;2023;79866.9869886008;79866.9869886008;NA;2019;65184.9802173624;NA;11980.0480482901;0.657530868880754;100;"Scope 1+2 (market-based)";21563;50604;47771;23230;85049;82216;"15980-abs-S12M-2018-2023-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";122.553822088668;"Scope 1+2";"S1";"S2M";"absolute";79866.9869886008;79866.9869886007;21563;47771;0.311001817290218;1;67886.9389403106;77470.9773789426;65184.9802173624
